name,latitude,longitude,prefecture,description,url
洛西竹林公園,34.95842,135.687614,京都府,洛西竹林公園とは、京都府京都市にある公園・城跡の心霊スポットです。男性、老爺、老婆の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=4211&utm_source=mymap
住吉平田神社,34.733201,135.650025,京都府,住吉平田神社とは、大阪府四條畷市にある神社・寺の心霊スポットです。女性、男性、正体不明の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=4268&utm_source=mymap
阪奈道路の赤い橋,34.701521,135.658015,京都府,阪奈道路の赤い橋とは、大阪府東大阪市にある橋の心霊スポットです。少女、男性、正体不明の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=4294&utm_source=mymap
野里住吉神社,34.709376,135.462829,京都府,野里住吉神社とは、大阪府大阪市にある神社・寺の心霊スポットです。少女、動物、正体不明の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=4318&utm_source=mymap
崩池(首吊り池),34.851174,135.560131,京都府,崩池(首吊り池)とは、大阪府茨木市にある湖（池）・ダムの心霊スポットです。老婆、女性、動物の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=4345&utm_source=mymap
林病院(摂津の廃病院),34.782085,135.586034,京都府,林病院(摂津の廃病院)とは、大阪府摂津市にある病院の心霊スポットです。少女、女性、正体不明の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=4387&utm_source=mymap
飯盛山の廃キャンプ場,34.716093,135.653475,京都府,飯盛山の廃キャンプ場とは、大阪府大東市にある山・森の心霊スポットです。少年、女性、少女の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=4398&utm_source=mymap
八瀬の皆殺しの館(八瀬一家心中の家),35.071051,135.810179,京都府,八瀬の皆殺しの館(八瀬一家心中の家)とは、京都府京都市にある住居の心霊スポットです。女性、正体不明、少女の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=4400&utm_source=mymap
かじか荘,34.874568,135.589545,京都府,かじか荘とは、大阪府高槻市にあるホテル・旅館の心霊スポットです。男性、女性、正体不明の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=4407&utm_source=mymap
富田村踏切,34.835304,135.589312,京都府,富田村踏切とは、大阪府高槻市にある駅・踏切の心霊スポットです。女性、男性、老爺の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=4433&utm_source=mymap
