name,latitude,longitude,prefecture,description,url
元旅館の廃屋,34.885047,135.698212,京都府,元旅館の廃屋とは、京都府八幡市にあるホテル・旅館の心霊スポットです。女性、正体不明、男性の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=1502&utm_source=mymap
倉谷温泉,34.302059,135.350652,大阪府,倉谷温泉とは、和歌山県紀の川市にあるホテル・旅館の心霊スポットです。老婆、正体不明、老爺の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=1538&utm_source=mymap
ASAHIBEER（アサヒビール）西宮工場跡地,34.737866,135.35747,大阪府,ASAHIBEER（アサヒビール）西宮工場跡地とは、兵庫県西宮市にある商業施設の心霊スポットです。正体不明、少年、男性の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=1594&utm_source=mymap
地蔵公園の霊道,34.732922,135.310474,大阪府,地蔵公園の霊道とは、兵庫県芦屋市にある公園・城跡の心霊スポットです。少年、正体不明、女性の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=1700&utm_source=mymap
田上山,34.927753,135.946749,滋賀県,田上山とは、滋賀県大津市にある山・森の心霊スポットです。男性、動物、正体不明の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=1800&utm_source=mymap
甲山墓園 公衆トイレ,34.775072,135.322058,大阪府,甲山墓園 公衆トイレとは、兵庫県西宮市にある墓地・慰霊碑の心霊スポットです。女性、少年、正体不明の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=1834&utm_source=mymap
養源院,34.987829,135.773624,滋賀県,養源院とは、京都府京都市にある神社・寺の心霊スポットです。少年、少女、老爺の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=1872&utm_source=mymap
山中越え,35.040402,135.814529,京都府,山中越えとは、京都府京都市にある道・峠の心霊スポットです。男性、正体不明、少女の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=1902&utm_source=mymap
旧北陸トンネル,35.662631,136.10629,滋賀県,旧北陸トンネルとは、福井県南越前町にあるトンネルの心霊スポットです。老爺、女性、少女の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=1996&utm_source=mymap
三室山,34.601093,135.715164,大阪府,三室山とは、奈良県斑鳩町にある山・森の心霊スポットです。少年、老爺、女性の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=2027&utm_source=mymap
佐和山自歩道トンネル,35.276208,136.27108,滋賀県,佐和山自歩道トンネルとは、滋賀県彦根市にあるトンネルの心霊スポットです。男性、正体不明、少年の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=2032&utm_source=mymap
田中家,34.572703,135.647211,大阪府,田中家とは、大阪府柏原市にある住居の心霊スポットです。老爺、少女、女性の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=2055&utm_source=mymap
意岐部東の細通り,34.673819,135.606209,大阪府,意岐部東の細通りとは、大阪府東大阪市にある道・峠の心霊スポットです。男性、老爺、少年の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=2071&utm_source=mymap
魑魅魍魎狩籠の丘,35.076378,135.83587,京都府,魑魅魍魎狩籠の丘とは、滋賀県大津市にあるその他の心霊スポットです。正体不明、女性、動物の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=2088&utm_source=mymap
