name,latitude,longitude,prefecture,description,url
刀根越峠,35.59412,136.176201,滋賀県,刀根越峠とは、福井県敦賀市にある道・峠の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7198&utm_source=mymap
小刀根トンネル,35.602846,136.136699,滋賀県,小刀根トンネルとは、福井県敦賀市にあるトンネルの心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7200&utm_source=mymap
奥琵琶湖キャンプ場,35.482898,136.110821,滋賀県,奥琵琶湖キャンプ場とは、滋賀県長浜市にあるホテル・旅館の心霊スポットです。少女、少年の霊が目撃されています。,https://ghostmap.jp/spotdetail.php?spotcd=7209&utm_source=mymap
希望が丘文化公園青年の城,35.046476,136.082797,滋賀県,希望が丘文化公園青年の城とは、滋賀県竜王町にあるホテル・旅館の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7210&utm_source=mymap
安曇川のキャンプ場,35.366026,135.955467,滋賀県,安曇川のキャンプ場とは、滋賀県高島市にあるホテル・旅館の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7211&utm_source=mymap
花折トンネル,35.187541,135.856331,滋賀県,花折トンネルとは、滋賀県大津市にあるトンネルの心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7212&utm_source=mymap
佐目トンネル,35.207752,136.343628,滋賀県,佐目トンネルとは、滋賀県多賀町にあるトンネルの心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7213&utm_source=mymap
大門池,35.212175,136.284074,滋賀県,大門池とは、滋賀県多賀町にある湖（池）・ダムの心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7214&utm_source=mymap
湖南市営柿ケ沢墓地,35.014524,136.050777,滋賀県,湖南市営柿ケ沢墓地とは、滋賀県湖南市にある墓地・慰霊碑の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7216&utm_source=mymap
箕作城跡,35.133141,136.18206,滋賀県,箕作城跡とは、滋賀県東近江市にある公園・城跡の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7219&utm_source=mymap
義経隠れ岩,35.460562,136.080701,滋賀県,義経隠れ岩とは、滋賀県高島市にあるその他の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7220&utm_source=mymap
休暇村近江八幡,35.188753,136.081522,滋賀県,休暇村近江八幡とは、滋賀県近江八幡市にあるホテル・旅館の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7221&utm_source=mymap
荒神山自然の家,35.238364,136.200771,滋賀県,荒神山自然の家とは、滋賀県彦根市にあるホテル・旅館の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7223&utm_source=mymap
風車村の墓地,35.353008,136.067727,滋賀県,風車村の墓地とは、滋賀県高島市にある墓地・慰霊碑の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7224&utm_source=mymap
河内の風穴,35.250771,136.353722,滋賀県,河内の風穴とは、滋賀県多賀町にあるトンネルの心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7225&utm_source=mymap
佐目風穴,35.204602,136.343851,滋賀県,佐目風穴とは、滋賀県多賀町にあるトンネルの心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7226&utm_source=mymap
石塔寺,35.070083,136.211286,滋賀県,石塔寺とは、滋賀県東近江市にある神社・寺の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7228&utm_source=mymap
伝病火葬場跡,35.045007,136.20847,滋賀県,伝病火葬場跡とは、滋賀県東近江市にあるその他の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7229&utm_source=mymap
小女郎ヶ池,35.204015,135.877844,滋賀県,小女郎ヶ池とは、滋賀県大津市にある湖（池）・ダムの心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7231&utm_source=mymap
不動寺,34.916518,135.982768,滋賀県,不動寺とは、滋賀県大津市にある神社・寺の心霊スポットです。幽霊の目撃情報はありません。,https://ghostmap.jp/spotdetail.php?spotcd=7232&utm_source=mymap
